Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Bolivia,BOL,46.1137880285455,52.1618170618165,40.4960234730934,43.5085272345038,43.5524305510023,41.0131913396014,40.4434916384688,40.2117816499084,41.4653503433469,45.9764005276993,49.8023324477813,48.7378536289237
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Bosnia and Herzegovina,BIH,..,55.8567841012284,53.6942153261861,55.7091632887769,55.5708658320794,55.8821378857029,56.8671468357008,56.2267460241055,56.8554365319125,56.2406223143363,55.473215409979,55.7722764272844
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Botswana,BWA,31.8262706757322,42.5395094629693,43.2065688383144,49.1561409663636,47.4546249045691,44.3934019270128,48.4438879570041,49.1279552985671,48.9554051294828,50.5097701857656,50.3305758463769,58.6939177526071
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Brazil,BRA,45.1516467534701,58.251861249965,56.8048616968708,59.1450592985048,57.6129219704224,57.5681693234274,58.7336025056285,59.6787579907717,61.2509740086137,62.3081173497324,63.2304157085683,63.0661487171246
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Brunei Darussalam,BRN,37.4755242125059,35.3058141386067,25.2511287926698,33.6858557583289,30.6099518459069,25.7520490923915,26.6941141872873,29.2901629930651,31.4352185232371,37.5351558105524,42.97604181997,40.8510761072972
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Bulgaria,BGR,35.2033240362542,54.0572476170697,53.3111404023591,56.1877020081961,58.9940257826198,57.2412981834842,56.9696149701854,57.78088530428,58.6912307510196,58.1985360946492,57.8007625632238,58.338799830885
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Burkina Faso,BFA,47.5925973739069,43.7914128103627,41.5320359010632,42.357133150919,38.8423703635085,36.6210687778367,37.4465185810983,40.0593624642793,40.3341869883626,41.9911457897227,42.0540386683514,42.0165079560869
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Cabo Verde,CPV,55.5437592190189,65.3810265158254,59.7711408693461,60.1876225058748,61.1614505032,60.6022341004502,62.1635057265677,61.8288290705018,61.2316090598011,60.5186218083574,61.0416990340637,61.270272245729
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Cambodia,KHM,..,36.9032270042273,38.8416175427957,38.7897872392567,38.3054104505287,37.5039557638043,37.7700054226476,38.5075644641939,39.7038515995489,39.8326734240114,39.8859808153612,39.6702441466806
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Cameroon,CMR,44.8878536000431,45.4631191458289,50.7574468732772,52.5775422154658,52.129408410223,53.069610873661,51.9564287466037,52.4688885996616,51.8351190340442,52.0760244440067,52.1810117770217,52.6724676292299
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Canada,CAN,..,..,62.5116838473419,66.656968861752,65.5178201958811,64.5615456500343,64.9129804126381,64.9174822875187,64.6536494186456,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Central African Republic,CAF,27.8959605358759,31.607966207789,29.1627111780982,29.6042626906632,29.6829695779299,29.9315849266768,30.3530577939395,34.5665706874673,39.6623898168395,38.9050498973017,38.8145484612495,39.3121960762887
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Chad,TCD,50.4846925799266,44.5794947284954,32.5686654388588,37.5114996977554,33.4127974225258,32.5930977500698,31.8244689969939,33.0200057957912,31.0910072935353,32.9199987358297,32.6925011289703,33.523956624911
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Chile,CHL,39.0048580136668,54.0956103696652,53.56901068089,53.9533208076462,52.778350955148,53.4873462381865,55.6341999172761,56.9464929125694,56.6885144668864,57.8758664411339,58.5267753661174,57.5905797228484
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,China,CHN,..,..,42.8166233454482,44.3300379590926,44.0737528137188,44.1647991372142,45.3065618435706,46.6966584449961,47.8371218138125,50.2356399449958,51.55627698496,51.6286176508245
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Colombia,COL,43.9734494383611,57.1943739779697,52.0728534619767,53.3442188301922,53.0751077214437,50.6868916298593,51.1357340720222,52.2468075164286,53.2015084570017,54.7562153451969,55.3595142571239,55.6932686775705
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Comoros,COM,50.3143637805917,49.8638031501817,44.9438522000945,45.6210101010101,48.6217115946736,49.8031182977083,51.8157945301992,53.0390387896718,54.5315593720075,55.6541686521198,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Congo, Dem. Rep.",COD,..,44.5134186173392,38.7267052513437,38.3532682779559,35.3774218114579,33.1142082932938,33.1820625965715,32.3323787250273,31.7014624717095,33.1043748127631,33.82743725181,34.0806826820426
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Congo, Rep.",COG,46.496062992126,22.5430752453653,18.9093779546256,24.3771602121619,20.7923961873323,19.9912442494478,21.3065416154825,23.6219304742337,25.7486870033375,38.0821264661946,41.0658434752284,38.4924540375483
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Costa Rica,CRI,52.2673746736933,55.6959320237409,59.1840671978677,60.8449829150185,61.8023630393964,63.1111794550749,64.1441254241564,65.6929008520774,66.3757967905603,67.392276237339,67.6580310633265,68.2538998057693
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Cote d'Ivoire,CIV,41.2343615683792,53.5064046259986,52.9319029059627,53.7532167313648,53.0623041183157,42.5749920188946,42.6605765762111,42.867346305222,41.0836307627918,40.6081565854729,40.8547025273975,41.5836707783922
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Croatia,HRV,..,53.5102616120054,57.3294467693458,58.0631710205882,58.6671267058427,58.9537095816108,58.3678618418071,58.4196405270178,58.8214374249093,58.6493325171473,58.7794366503534,58.5308297597093
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Cyprus,CYP,..,69.782960803369,66.3816689466484,69.9847377299381,71.2583227544755,73.9122502039927,75.3531352457965,76.9212535486894,76.5357067801135,76.2653590350581,75.7161440466324,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Czech Republic,CZE,..,54.0792546670516,54.5841485225206,55.5376806841222,55.6481017871708,54.690902149486,54.3531485411506,54.258334537135,53.6554986810899,53.7666160477986,53.9043710351878,54.2347495633441
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Denmark,DNK,60.891208884972,60.3446196884194,62.3366472935991,65.4425910043475,65.388425590002,64.7281268578892,64.284259330597,65.1508516710309,65.5986250514218,66.3093431627718,65.4706620934945,65.8653812535109
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Djibouti,DJI,..,..,..,..,..,..,..,70.2025629372263,70.29312811787,70.4347734712541,71.7837831115427,71.8867215679442
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Dominica,DMA,69.8689012848776,61.6973410527781,58.4824659984714,59.4138642258955,60.2937572876969,59.0334520700995,60.1516120398606,59.4175094293404,59.2996459224,59.5524245984866,57.6832875065708,58.009256942707
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Dominican Republic,DOM,47.6657769628357,54.2192304999649,59.1688260561624,61.0244944000399,61.4337416933036,61.9050398218363,62.5669575920537,61.5690995950872,61.094210556626,61.4391716367647,62.2742179795574,61.9972602747674
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Ecuador,ECU,46.6400642910804,45.2679601460832,49.5339908991901,52.0599527643181,51.1492075083149,49.3074267100846,48.9751940027121,49.253441558116,49.345071729757,51.3733450171775,51.3007031092917,52.1135076243866
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,El Salvador,SLV,54.6599796397964,58.5739401693572,58.7199767795273,60.9827324945619,59.5027914904933,57.8388740163898,58.3439457297439,59.5831907683319,59.6128210624274,60.4411919445638,60.5074646433503,59.9997062741029
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Equatorial Guinea,GNQ,..,..,14.8366703387917,22.8574480627527,23.851983568981,21.1340442174499,21.9257554799764,26.2431206027828,27.8685795617172,37.7574288082823,44.1269490233307,40.7452763111697
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Estonia,EST,..,60.1777194339106,60.3850911057908,61.3097947031048,60.2188955767035,58.6907452934321,59.0825750316884,59.4575939481386,59.0514923781401,59.8093047277729,60.5482360386553,60.3620006820883
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Eswatini,SWZ,39.643652360467,45.5575365768617,48.489487538515,48.5631484606371,49.552576625361,50.1546694355647,47.7131631318328,48.9501566475438,49.8026007816542,49.7469107209895,50.9510778275927,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Ethiopia,ETH,36.3057864771006,37.4479927810305,37.9001296082826,38.7708154845259,41.7550740909194,41.4300565862634,38.5815204962798,39.6700979759192,39.8920084959331,39.5457091545031,36.4814473971908,36.9220709974671
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Fiji,FJI,48.9340505050505,53.0858380783732,57.4671943482391,58.4838308163941,57.4879987562657,58.1573672809629,57.9960422844048,56.8717214134653,58.5558496809265,58.8267901639344,56.4279141543178,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Finland,FIN,52.2986485001648,52.8918766191353,56.1532385873802,59.4948875594518,58.8503474078033,59.2068837653465,60.6037248552252,60.243043602278,60.668989750528,60.7144901814851,60.3685354516089,60.052701747479
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,France,FRA,61.9949200129847,66.3111014923051,69.6540318613919,70.7514167882827,70.6519707170239,70.1796908134547,70.2794996562626,70.3036904121455,70.3461075978072,70.2087214887702,70.3379928276813,70.2363087744714
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Gambia, The",GMB,64.6479591981731,60.6450421705442,55.5706933233798,54.9584077176314,53.0922758982822,62.0525240884187,60.9612291459697,61.960772800396,64.5210611376316,64.003581555688,65.712365805169,65.8482298208886
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Georgia,GEO,33.3333333333333,52.3296909549205,59.5403556545494,59.4080032871872,60.2489518069591,58.0328696040278,57.5444363569493,57.8631934613505,57.4650923516656,57.2737741675665,56.9969050781569,56.5758145814859
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Germany,DEU,..,61.3746409132144,62.1137976531576,64.1067683353114,62.196731858949,61.6296723785847,61.5654434317287,62.0004316689312,61.9281697681477,61.989584873425,62.0539431624815,61.8969770328037
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Ghana,GHA,37.8916290215854,28.8150262406777,46.173896812569,47.9362071143916,48.1811608328439,45.844878600683,47.5829502482676,48.132928970562,49.6262847965225,51.2270135433594,53.1487688987807,52.1598436324833
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Greece,GRC,..,65.1508352413807,69.8913823684864,71.296439161115,71.6137629543081,71.2335951621721,70.812668886879,70.8265520310852,70.8437643711902,70.7690805294302,69.4604937994804,68.8804036039648
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Greenland,GRL,..,..,66.7789053976626,71.0222078036984,68.7761045603068,67.6792417482532,65.8532067608243,67.4770556533803,67.235728457694,67.3637773728009,64.9909691303465,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Grenada,GRD,63.0824397992347,64.7056601580578,66.6833078170015,69.6031396946742,68.3661805211393,69.1454099918786,70.4661310754205,69.7397378186725,68.277056196668,66.7627732741379,66.7793886206911,66.1595807488767
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Guatemala,GTM,54.3330807165374,57.3877357878637,57.101484555676,57.9882935523863,58.5177378462233,58.0131896541702,58.5892744536949,59.2040446989707,59.2149401635717,60.4015211962666,61.4756047339696,62.1379756173368
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Guinea,GIN,44.5345823629651,41.4079154916609,44.8849038237969,45.475306106553,44.3921184837772,45.4530242715125,43.7202216472152,45.0576961978599,43.3532384785354,45.5062249188584,41.4942969103337,40.7137240850901
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Guinea-Bissau,GNB,19.2859089890178,41.8003832217184,38.2825796687474,40.7437955138664,39.3650642664352,40.5614253079369,38.065884468655,40.1097865761198,41.9293548320047,36.4282540832337,36.3528748889069,32.3438893531272
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Guyana,GUY,32.6651796743765,33.1515538883577,41.2686938864127,42.3387336557193,43.1308461688017,42.7640166376814,42.4204492598977,43.1937863318841,44.553428349248,43.7646932860191,41.111085006378,41.8328682587238
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Haiti,HTI,..,43.0196393400361,24.1686997884991,20.7786765715992,17.99133668225,24.4988165914929,24.7647752704527,24.1430751652186,23.8346523931722,23.2682565786368,22.8968670565156,22.5152435084642
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Honduras,HND,45.5611382308367,46.7594337588206,54.5744957737097,55.8971339342791,55.6166676690523,52.9099077748175,53.1956822845536,55.3459213033218,54.474421386598,53.1991602179993,52.9025312232354,51.7340866419825
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Hong Kong SAR, China",HKG,..,83.7580682182668,87.8208150340237,88.3970721623389,90.9132977393866,91.5084029920959,91.9216380085211,91.1138495209991,90.4754635498594,89.8369247961039,89.5129871172679,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Hungary,HUN,..,53.4580257757373,56.5934485392351,56.949723825568,56.3690212663922,55.691505135959,54.9447060053096,55.3407954097515,54.5888766263989,53.630952120827,55.0341583588178,54.8514284651742
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Iceland,ISL,..,55.2633197053881,59.2802369736073,63.4744465616401,60.3075460889571,59.6884628027666,60.444932017512,61.3423945965663,61.3302320193237,61.9576607030141,62.9613493677015,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,India,IND,34.5872253277283,41.2690011647605,44.8426811162052,45.5312562721522,45.179183455025,45.4421452507482,46.3011472980693,46.6987147693702,47.8224137558655,47.9122056507763,47.8799755290211,48.9307673325536
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Indonesia,IDN,39.0663465530181,33.3686365074008,37.4575150264622,37.0577298834625,40.6659902908934,40.5846042111279,40.8733748934867,41.5165374799893,42.2421853142869,43.3090809246806,43.6603645423027,43.6281774546744
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Iran, Islamic Rep.",IRN,53.1981355271154,51.4166442622419,48.6423388030427,51.4807181924133,51.1373145239647,48.6697072969845,50.8293237027348,48.3374066616713,49.9044689329137,55.9062375689707,55.239566398961,65.3502085777211
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Ireland,IRL,..,54.909448167216,62.3696733907599,63.4237073103625,66.0435634229555,64.3692737038968,64.6611183238568,65.6012414538841,65.2234102728754,53.5526699372681,55.2904900476145,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Israel,ISR,..,66.0993214166764,67.3556696569359,67.6815592729301,67.2636588619164,68.2124170602684,68.4814920982565,68.5038458054413,68.4765030838018,69.5816963786142,69.7641488525655,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Italy,ITA,60.1726702324348,62.7135507517634,64.7997354166049,66.662341263148,66.2532622796491,66.1689006816582,66.3657675583367,66.5751277063536,66.9315571967223,66.6754648052371,66.3926744674627,66.2841225120559
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Jamaica,JAM,..,63.8778162128089,66.4662878316978,68.1390310480646,66.5490862212259,65.8740768213629,65.4718437673198,64.3392455309098,63.7098285894417,61.9439186740577,61.2726897396513,59.889183864722
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Japan,JPN,..,65.8615812236808,69.7660546820463,71.53331658158,70.2097655279593,71.544183708666,71.5856239691028,71.3471002965963,70.4872187064584,69.1489509682401,68.7777859907162,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Jordan,JOR,58.9425274500718,61.9526576019112,56.8593296888435,57.7037298838064,57.6281542117822,57.6028048760714,58.6929511287889,58.8547990712005,58.4056967667975,58.3298317507395,58.8403688007349,58.755607237709
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Kazakhstan,KAZ,..,48.3815387474664,52.104868253495,53.9952116833093,51.6800394874896,48.8890328062873,51.3898529954355,53.1795606876032,54.8385964696408,59.297627869996,57.857435042574,57.4471150892531
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Kenya,KEN,44.1166865487021,45.0085119194615,50.1247655109144,49.3168250172505,48.1060222412588,47.0776575313495,47.8011440248829,48.0080258208476,47.9757840839009,46.2164097509328,44.7406031275701,45.3785229477994
